Rank,Player,RECEIVING REC,RECEIVING TGT,RECEIVING YDS,RECEIVING Y/R,RECEIVING LG,RECEIVING 20+,RECEIVING TD,RUSHING ATT,RUSHING YDS,RUSHING TD,MISC FL,MISC G,MISC FPTS,MISC FPTS/G,MISC ROST,year,position
151,Kyle Nelson (FA),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,2020,te
152,Ross Travis (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,te
153,Beau Brinkley (FA),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.2%,2020,te
154,James Winchester (KC),0,0,0,0.0,0,0,0,0,0,0,0,15,0.0,0.0,0.0%,2020,te
155,Tyler Ott (FA),0,0,0,0.0,0,0,0,0,0,0,0,16,0.0,0.0,0.0%,2020,te
156,Patrick Scales (CHI),0,0,0,0.0,0,0,0,0,0,0,0,15,0.0,0.0,0.0%,2020,te
157,Andrew DePaola (MIN),0,0,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%,2020,te
158,Seth DeValve (FA),0,1,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%,2020,te
159,Eric Tomlinson (FA),0,1,0,0.0,0,0,0,0,0,0,0,7,0.0,0.0,0.0%,2020,te
1,Mark Andrews (BAL),107,153,1361,12.7,43,27,9,1,0,0,0,17,194.1,11.4,99.9%,2021,te
2,Travis Kelce (KC),92,134,1125,12.2,69,20,9,2,3,1,1,16,170.8,10.7,100.0%,2021,te
3,Dalton Schultz (HOU),78,104,808,10.4,32,8,8,0,0,0,0,17,130.8,7.7,87.9%,2021,te
4,George Kittle (SF),71,94,910,12.8,48,17,6,3,20,0,1,14,127.0,9.1,99.0%,2021,te
5,Rob Gronkowski (FA),55,88,802,14.6,42,20,6,0,0,0,0,12,116.2,9.7,1.1%,2021,te
6,Dawson Knox (BUF),49,71,587,12.0,53,14,9,0,4,0,0,15,115.1,7.7,46.9%,2021,te
7,Hunter Henry (NE),50,75,603,12.1,35,12,9,0,0,0,0,16,114.3,7.1,5.4%,2021,te
8,Dallas Goedert (PHI),56,76,830,14.8,45,18,4,0,0,0,0,15,109.0,7.3,96.9%,2021,te
9,Kyle Pitts (ATL),68,110,1026,15.1,61,25,1,0,0,0,0,17,108.6,6.4,95.8%,2021,te
10,Zach Ertz (ARI),74,112,763,10.3,47,9,5,1,4,0,0,17,106.7,6.3,36.2%,2021,te
11,Mike Gesicki (NE),73,112,780,10.7,40,15,2,0,0,0,0,17,92.0,5.4,37.0%,2021,te
12,Pat Freiermuth (PIT),60,79,497,8.3,24,2,7,0,0,0,1,16,91.7,5.7,92.5%,2021,te
13,Noah Fant (SEA),68,90,670,9.9,35,9,4,0,0,0,0,16,91.0,5.7,7.7%,2021,te
14,Tyler Higbee (LAR),61,85,560,9.2,37,4,5,0,0,0,0,15,86.0,5.7,72.0%,2021,te
15,Jared Cook (FA),48,83,564,11.8,42,9,4,0,0,0,0,16,84.4,5.3,0.0%,2021,te
16,T.J. Hockenson (MIN),61,84,583,9.6,33,9,4,0,0,0,0,12,84.3,7.0,99.3%,2021,te
17,C.J. Uzomah (NYJ),49,63,493,10.1,55,13,5,0,0,0,0,16,79.3,5.0,0.7%,2021,te
18,Darren Waller (NYG),55,93,665,12.1,33,15,2,0,0,0,0,11,78.5,7.1,97.9%,2021,te
19,Tyler Conklin (NYJ),61,87,593,9.7,40,7,3,0,0,0,0,17,77.3,4.5,10.1%,2021,te
20,David Njoku (CLE),36,53,475,13.2,71,15,4,1,1,0,0,15,71.6,4.8,92.0%,2021,te
21,Gerald Everett (LAC),48,63,478,10.0,41,8,4,3,20,0,2,15,69.8,4.7,54.5%,2021,te
22,Cole Kmet (CHI),60,93,612,10.2,25,7,0,1,0,0,0,17,61.2,3.6,86.6%,2021,te
23,Evan Engram (JAC),46,73,408,8.9,30,3,3,1,-3,0,1,15,56.5,3.8,94.2%,2021,te
24,Mo Alie-Cox (IND),24,45,316,13.2,37,6,4,0,0,0,0,17,55.6,3.3,0.6%,2021,te
25,Foster Moreau (NO),30,44,373,12.4,44,9,3,0,0,0,0,15,55.3,3.7,0.7%,2021,te
26,Austin Hooper (LV),38,61,345,9.1,34,5,3,0,0,0,0,15,54.5,3.6,1.7%,2021,te
27,Jack Doyle (FA),29,43,302,10.4,34,4,3,0,0,0,0,15,50.2,3.3,2.0%,2021,te
28,Cameron Brate (FA),30,57,245,8.2,18,0,4,0,0,0,0,16,48.5,3.0,1.1%,2021,te
29,Albert Okwuegbunam (DEN),33,40,330,10.0,64,6,2,0,0,0,1,14,43.0,3.1,0.6%,2021,te
30,Harrison Bryant (CLE),21,28,233,11.1,41,6,3,0,0,0,0,15,41.3,2.8,0.3%,2021,te
31,Dan Arnold (PHI),35,52,408,11.7,28,2,0,0,0,0,1,11,40.8,3.7,0.1%,2021,te
32,Juwan Johnson (NO),13,22,159,12.2,27,3,4,0,0,0,0,13,39.9,3.1,36.8%,2021,te
33,Jonnu Smith (ATL),28,45,294,10.5,28,5,1,9,40,0,0,16,39.4,2.5,0.8%,2021,te
34,Ricky Seals-Jones (FA),30,49,271,9.0,39,2,2,0,0,0,0,11,39.1,3.6,0.0%,2021,te
35,Anthony Firkser (NE),34,43,291,8.6,24,1,2,0,0,0,1,15,39.1,2.6,0.0%,2021,te
36,Donald Parham Jr. (LAC),20,27,190,9.5,22,1,3,0,0,0,0,14,39.0,2.8,0.3%,2021,te
37,Geoff Swaim (FA),31,40,210,6.8,26,2,3,0,0,0,0,16,39.0,2.4,0.0%,2021,te
38,Ryan Griffin (FA),27,42,261,9.7,29,4,2,0,0,0,0,14,38.1,2.7,0.0%,2021,te
39,Hayden Hurst (CAR),26,31,221,8.5,33,2,3,0,0,0,1,12,38.1,3.2,10.4%,2021,te
40,Jimmy Graham (FA),14,23,167,11.9,28,2,3,0,0,0,0,11,36.7,3.3,0.0%,2021,te
41,Josiah Deguara (GB),25,33,245,9.8,62,6,2,0,0,0,0,14,36.5,2.6,0.1%,2021,te
42,Adam Trautman (DEN),27,43,263,9.7,32,3,2,0,0,0,1,11,36.3,3.3,0.2%,2021,te
43,Durham Smythe (MIA),34,41,357,10.5,25,5,0,2,3,0,0,16,36.0,2.3,0.3%,2021,te
44,Brevin Jordan (HOU),20,28,178,8.9,27,2,3,0,0,0,0,8,35.8,4.5,0.1%,2021,te
45,Logan Thomas (WAS),18,25,196,10.9,35,3,3,0,0,0,1,5,35.6,7.1,2.9%,2021,te
46,MyCole Pruitt (FA),14,19,145,10.4,22,2,3,0,0,0,0,13,34.5,2.7,0.0%,2021,te
47,Kyle Rudolph (FA),26,39,257,9.9,60,6,1,0,0,0,0,15,33.7,2.2,0.0%,2021,te
48,Tommy Tremble (CAR),20,35,180,9.0,30,2,1,3,11,1,0,15,33.1,2.2,0.2%,2021,te
49,Robert Tonyan (CHI),18,29,204,11.3,33,5,2,0,0,0,0,8,32.4,4.1,1.8%,2021,te
50,John Bates (WAS),20,25,249,12.5,32,5,1,0,0,0,0,13,30.9,2.4,0.1%,2021,te
51,Will Dissly (SEA),21,26,231,11.0,39,6,1,0,0,0,0,13,29.1,2.2,0.8%,2021,te
52,James O'Shaughnessy (FA),24,34,244,10.2,30,6,0,0,0,0,0,7,26.4,3.8,0.0%,2021,te
53,Maxx Williams (FA),16,17,193,12.1,34,4,1,0,0,0,0,5,25.3,5.1,0.0%,2021,te
54,Brock Wright (DET),12,17,117,9.8,36,3,2,0,0,0,0,8,23.7,3.0,0.3%,2021,te
55,Tyler Kroft (MIA),16,25,173,10.8,26,3,1,0,0,0,0,9,23.3,2.6,0.0%,2021,te
56,Stephen Anderson (FA),16,19,165,10.3,34,4,1,0,0,0,0,14,22.5,1.6,0.0%,2021,te
57,Blake Jarwin (FA),11,17,96,8.7,20,1,2,0,0,0,0,8,21.6,2.7,4.0%,2021,te
58,Marcedes Lewis (FA),23,28,214,9.3,23,3,0,0,0,0,0,13,21.4,1.6,0.0%,2021,te
59,Eric Ebron (FA),12,18,84,7.0,19,0,1,1,1,1,0,8,20.5,2.6,0.0%,2021,te
60,O.J. Howard (LV),14,21,135,9.6,21,1,1,0,0,0,0,11,19.5,1.8,0.2%,2021,te
61,Nick Vannett (FA),9,15,133,14.8,30,3,1,0,0,0,0,7,19.3,2.8,0.0%,2021,te
62,Ian Thomas (CAR),18,30,188,10.4,41,5,0,0,0,0,0,14,18.8,1.3,0.1%,2021,te
63,Jordan Akins (CLE),24,33,214,8.9,31,2,0,1,3,0,2,12,17.7,1.5,0.6%,2021,te
64,Zach Gentry (PIT),19,25,167,8.8,25,2,0,0,0,0,0,10,16.7,1.7,0.1%,2021,te
65,Pharaoh Brown (IND),23,34,171,7.4,29,2,0,0,0,0,1,13,15.1,1.2,0.0%,2021,te
66,Jesper Horsted (LV),2,3,21,10.5,19,0,2,0,0,0,0,4,14.1,3.5,0.0%,2021,te
67,Chris Manhertz (DEN),6,9,71,11.8,22,1,1,0,0,0,0,10,13.1,1.3,0.0%,2021,te
68,Lee Smith (FA),9,11,65,7.2,22,1,1,0,0,0,0,10,12.5,1.3,0.0%,2021,te
69,Jesse James (NO),7,8,62,8.9,19,0,1,0,0,0,0,5,12.2,2.4,0.0%,2021,te
70,Jacob Hollister (FA),9,14,55,6.1,11,0,1,0,0,0,0,7,11.5,1.6,0.0%,2021,te
71,Ross Dwelley (SF),4,5,51,12.8,21,1,1,0,0,0,0,4,11.1,2.8,0.1%,2021,te
72,Adam Shaheen (FA),12,16,110,9.2,21,1,0,0,0,0,0,9,11.0,1.2,0.0%,2021,te
73,Eric Saubert (MIA),8,12,47,5.9,11,0,1,0,0,0,0,10,10.7,1.1,0.2%,2021,te
74,Antony Auclair (FA),5,5,47,9.4,15,0,1,0,0,0,0,4,10.7,2.7,0.0%,2021,te
75,Kylen Granson (IND),11,15,106,9.6,27,1,0,0,0,0,0,10,10.6,1.1,0.2%,2021,te
76,Tommy Sweeney (NYG),9,12,44,4.9,13,0,1,0,0,0,0,7,10.4,1.5,0.0%,2021,te
77,Chris Herndon IV (FA),4,7,40,10.0,17,0,1,0,0,0,0,6,10.0,1.7,0.0%,2021,te
78,Blake Bell (KC),9,13,87,9.7,24,2,0,4,10,0,0,12,9.7,0.8,0.1%,2021,te
79,Noah Gray (KC),7,10,36,5.1,8,0,1,0,0,0,0,7,9.6,1.4,0.8%,2021,te
80,Sean McKeon (DAL),4,6,27,6.8,12,0,1,0,0,0,0,5,8.7,1.7,0.0%,2021,te
81,Tyree Jackson (PHI),3,7,22,7.3,13,0,1,0,0,0,0,3,8.2,2.7,0.0%,2021,te
82,Drew Sample (CIN),11,15,81,7.4,19,0,0,0,0,0,0,10,8.1,0.8,0.1%,2021,te
83,Chris Myarick (NYG),3,6,17,5.7,10,0,1,0,0,0,0,5,7.7,1.5,0.0%,2021,te
84,Josh Oliver (MIN),9,15,66,7.3,19,0,0,0,0,0,0,11,6.6,0.6,0.1%,2021,te
85,Luke Farrell (JAC),7,11,56,8.0,21,1,0,0,0,0,0,9,5.6,0.6,0.1%,2021,te
86,Charlie Woerner (SF),5,6,52,10.4,27,1,0,0,0,0,0,8,5.2,0.7,0.0%,2021,te
87,Tre' McKitty (LAC),6,8,45,7.5,12,0,0,0,0,0,0,6,4.5,0.8,0.1%,2021,te
88,Parker Hesse (ATL),5,6,43,8.6,17,0,0,0,0,0,0,4,4.3,1.1,0.0%,2021,te
89,Darren Fells (FA),4,5,43,10.8,24,1,0,0,0,0,0,3,4.3,1.4,0.0%,2021,te
90,Garrett Griffin (FA),4,4,39,9.8,14,0,0,0,0,0,0,5,3.9,0.8,0.0%,2021,te
91,Kendall Blanton (KC),4,7,37,9.3,23,1,0,0,0,0,0,4,3.7,0.9,0.0%,2021,te
92,Kenny Yeboah (NYJ),2,3,36,18.0,24,1,0,0,0,0,0,3,3.6,1.2,0.0%,2021,te
93,Tyler Davis (GB),4,5,35,8.8,22,1,0,0,0,0,0,8,3.5,0.4,0.1%,2021,te
94,Trevon Wesco (TEN),3,5,35,11.7,19,0,0,0,0,0,0,8,3.5,0.4,0.1%,2021,te
95,Dominique Dafney (TB),2,4,34,17.0,26,1,0,0,0,0,0,6,3.4,0.6,0.0%,2021,te
96,Shane Zylstra (DET),3,7,34,11.3,16,0,0,0,0,0,0,3,3.4,1.1,0.1%,2021,te
97,Colby Parkinson (SEA),5,8,33,6.6,12,0,0,0,0,0,0,6,3.3,0.6,0.1%,2021,te
98,Kaden Smith (IND),3,3,33,11.0,21,1,0,0,0,0,0,4,3.3,0.8,0.0%,2021,te
99,Jeremy Sprinkle (FA),3,3,31,10.3,11,0,0,0,0,0,0,6,3.1,0.5,0.0%,2021,te
100,Tommy Hudson (DEN),3,6,31,10.3,14,0,0,0,0,0,0,4,3.1,0.8,0.0%,2021,te
101,Daniel Brown (FA),2,2,29,14.5,24,1,0,0,0,0,0,3,2.9,1.0,0.0%,2021,te
102,Jack Stoll (PHI),4,5,22,5.5,9,0,0,0,0,0,0,6,2.2,0.4,0.1%,2021,te
103,Cethan Carter (FA),2,2,16,8.0,8,0,0,0,0,0,0,8,1.6,0.2,0.0%,2021,te
104,Mitchell Wilcox (FA),3,5,16,5.3,8,0,0,0,0,0,0,4,1.6,0.4,0.0%,2021,te
105,Derek Carrier (FA),2,2,13,6.5,9,0,0,0,0,0,0,2,1.3,0.7,0.0%,2021,te
106,Luke Stocker (FA),2,2,12,6.0,7,0,0,0,0,0,0,6,1.2,0.2,0.0%,2021,te
107,Richard Rodgers (FA),2,2,11,5.5,9,0,0,0,0,0,0,1,1.1,1.1,0.0%,2021,te
108,Demetrius Harris (FA),3,6,10,3.3,7,0,0,0,0,0,0,10,1.0,0.1,0.0%,2021,te
109,Johnny Mundt (MIN),1,1,9,9.0,9,0,0,0,0,0,0,3,0.9,0.3,0.1%,2021,te
110,Brycen Hopkins (LAR),1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.1%,2021,te
111,Ethan Wolf (FA),2,2,8,4.0,4,0,0,0,0,0,0,1,0.8,0.8,0.0%,2021,te
112,Hunter Long (LAR),1,3,8,8.0,8,0,0,0,0,0,0,3,0.8,0.3,0.1%,2021,te
113,Kevin Rader (TEN),2,3,8,4.0,7,0,0,0,0,0,0,3,0.8,0.3,0.1%,2021,te
114,Eric Tomlinson (FA),1,2,7,7.0,7,0,0,0,0,0,0,7,0.7,0.1,0.0%,2021,te
115,Nick Boyle (FA),1,2,2,2.0,2,0,0,0,0,0,0,2,0.2,0.1,0.0%,2021,te
116,Matthew Orzech (GB),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,2021,te
117,Jared Pinkney (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,te
118,J.J. Arcega-Whiteside (ATL),2,5,36,18.0,23,1,0,0,0,0,0,7,0.0,0.0,0.0%,2021,te
119,Jody Fortson (KC),5,5,47,9.4,27,1,2,0,0,0,0,4,0.0,0.0,0.2%,2021,te
120,Andrew Beck (HOU),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,te
121,Antonio Gandy-Golden (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,te
122,Farrod Green (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,te
123,Feleipe Franks (ATL),0,0,0,0.0,0,0,0,3,6,0,0,6,0.0,0.0,0.0%,2021,te
124,Stephen Sullivan (CAR),0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,te
125,Noah Togiai (ARI),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,te
126,Ben Ellefson (FA),0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,2021,te
127,Giovanni Ricci (CAR),0,2,0,0.0,0,0,0,0,0,0,0,9,0.0,0.0,0.0%,2021,te
128,Reggie Gilliam (BUF),3,5,23,7.7,8,0,0,3,3,0,0,8,0.0,0.0,0.1%,2021,te
129,Rashod Berry (IND),0,0,0,0.0,0,0,0,0,0,0,0,4,0.0,0.0,0.0%,2021,te
130,Miller Forristall (NO),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,te
131,Jake Hausmann (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,te
132,Nick Ralston (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,te
133,Briley Moore (FA),0,0,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,2021,te
134,Sammis Reyes (JAC),0,0,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,2021,te
135,Jacob Harris (JAC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,te
136,Clark Harris (FA),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,te
137,Darrell Daniels (FA),1,4,0,0.0,0,0,0,0,0,0,0,10,0.0,0.0,0.0%,2021,te
138,J.P. Holtz (FA),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%,2021,te
139,Deon Yelder (FA),1,1,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,2021,te
140,Codey McElroy (FA),0,1,0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0%,2021,te
141,Taysom Hill (NO),4,6,52,13.0,15,0,0,70,374,5,0,12,0.0,0.0,24.2%,2021,te
142,Colin Thompson (FA),0,1,0,0.0,0,0,0,0,0,0,0,3,0.0,0.0,0.0%,2021,te
143,James Winchester (KC),0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,te
144,Patrick Scales (CHI),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%,2021,te
145,Andrew DePaola (MIN),0,0,0,0.0,0,0,0,0,0,0,0,5,0.0,0.0,0.0%,2021,te
146,Daniel Helm (FA),1,2,-1,-1.0,0,0,0,0,0,0,0,3,-0.1,0.0,0.0%,2021,te
1,Travis Kelce (KC),110,152,1338,12.2,52,29,12,2,5,0,1,17,206.3,12.1,100.0%,2022,te
2,George Kittle (SF),60,86,765,12.8,54,20,11,0,0,0,1,15,140.5,9.4,99.0%,2022,te
3,Taysom Hill (NO),9,13,77,8.6,30,2,2,96,575,7,0,16,136.8,8.6,24.2%,2022,te
4,T.J. Hockenson (MIN),86,129,914,10.6,81,12,6,0,0,0,1,17,129.4,7.6,99.3%,2022,te
5,Mark Andrews (BAL),73,113,847,11.6,36,8,5,3,8,0,0,15,117.5,7.8,99.9%,2022,te
6,Evan Engram (JAC),73,98,766,10.5,36,11,4,2,13,0,0,17,103.9,6.1,94.2%,2022,te
7,Cole Kmet (CHI),50,69,544,10.9,50,9,7,2,9,0,0,17,97.3,5.7,86.6%,2022,te
8,Juwan Johnson (NO),42,65,508,12.1,41,10,7,0,0,0,0,16,92.8,5.8,36.8%,2022,te
9,Dawson Knox (BUF),48,65,517,10.8,45,10,6,0,0,0,0,15,87.7,5.8,46.9%,2022,te
10,Dallas Goedert (PHI),55,69,702,12.8,31,12,3,0,0,0,1,12,86.2,7.2,96.9%,2022,te
11,Dalton Schultz (HOU),57,89,577,10.1,30,6,5,0,0,0,1,15,85.7,5.7,87.9%,2022,te
12,Pat Freiermuth (PIT),63,98,732,11.6,57,13,2,0,0,0,0,15,85.2,5.7,92.5%,2022,te
13,David Njoku (CLE),58,80,628,10.8,38,10,4,2,-8,0,1,14,84.0,6.0,92.0%,2022,te
14,Gerald Everett (LAC),58,87,555,9.6,26,4,4,1,0,0,0,15,81.5,5.4,54.5%,2022,te
15,Tyler Higbee (LAR),72,108,620,8.6,26,4,3,0,0,0,0,16,80.0,5.0,72.0%,2022,te
16,Jordan Akins (CLE),37,54,495,13.4,46,13,5,0,0,0,1,15,79.5,5.3,0.6%,2022,te
17,Tyler Conklin (NYJ),58,87,552,9.5,30,7,3,2,3,0,0,17,73.5,4.3,10.1%,2022,te
18,Noah Fant (SEA),50,63,486,9.7,51,8,4,0,0,0,0,17,72.6,4.3,7.7%,2022,te
19,Zach Ertz (ARI),47,69,406,8.6,32,3,4,0,0,0,0,10,68.6,6.9,36.2%,2022,te
20,Mike Gesicki (NE),32,52,362,11.3,32,7,5,0,0,0,0,17,66.2,3.9,37.0%,2022,te
21,Chigoziem Okonkwo (TEN),32,46,450,14.1,48,14,3,3,2,0,0,16,65.2,4.1,53.8%,2022,te
22,Hunter Henry (NE),41,59,509,12.4,39,15,2,0,0,0,0,16,62.9,3.9,5.4%,2022,te
23,Robert Tonyan (CHI),53,67,470,8.9,24,5,2,0,0,0,0,17,59.0,3.5,1.8%,2022,te
24,Darren Waller (NYG),28,43,388,13.9,34,11,3,0,0,0,0,9,56.8,6.3,97.9%,2022,te
25,Austin Hooper (LV),41,60,444,10.8,24,2,2,0,0,0,0,17,56.4,3.3,1.7%,2022,te
26,Hayden Hurst (CAR),54,70,439,8.1,29,5,2,0,0,0,0,14,55.9,4.0,10.4%,2022,te
27,Isaiah Likely (BAL),36,60,373,10.4,34,5,3,0,0,0,0,14,55.3,4.0,5.7%,2022,te
28,Greg Dulcich (DEN),33,55,411,12.5,39,9,2,0,0,0,0,10,53.1,5.3,53.9%,2022,te
29,Will Dissly (SEA),34,38,349,10.3,38,2,3,0,0,0,0,15,52.9,3.5,0.8%,2022,te
30,Foster Moreau (NO),33,54,420,12.7,33,10,2,0,2,0,1,14,52.2,3.7,0.7%,2022,te
31,Cade Otton (TB),42,65,391,9.3,35,5,2,0,0,0,0,16,51.1,3.2,2.2%,2022,te
32,Jelani Woods (IND),25,40,312,12.5,36,6,3,0,0,0,0,12,49.2,4.1,4.6%,2022,te
33,Kyle Pitts (ATL),28,59,356,12.7,33,6,2,0,0,0,0,10,47.6,4.8,95.8%,2022,te
34,Brock Wright (DET),18,24,216,12.0,51,6,4,0,0,0,0,14,45.6,3.3,0.3%,2022,te
35,Daniel Bellinger (NYG),30,35,268,8.9,24,2,2,1,2,1,1,11,45.0,4.1,1.3%,2022,te
36,Colby Parkinson (SEA),25,34,322,12.9,39,8,2,0,0,0,0,14,44.2,3.2,0.1%,2022,te
37,Noah Gray (KC),28,34,299,10.7,27,3,1,1,1,1,0,17,42.0,2.5,0.8%,2022,te
38,MyCole Pruitt (FA),16,21,150,9.4,29,2,4,0,0,0,0,10,39.0,3.9,0.0%,2022,te
39,Logan Thomas (WAS),39,61,323,8.3,27,2,1,0,0,0,0,13,38.3,2.9,2.9%,2022,te
40,C.J. Uzomah (NYJ),21,27,232,11.0,40,8,2,0,0,0,0,14,35.2,2.5,0.7%,2022,te
41,Mo Alie-Cox (IND),19,28,189,9.9,34,2,3,0,0,0,1,14,34.9,2.5,0.6%,2022,te
42,Tommy Tremble (CAR),19,32,174,9.2,29,1,3,0,0,0,1,15,33.4,2.2,0.2%,2022,te
43,Trey McBride (ARI),29,39,265,9.1,29,3,1,0,0,0,0,12,32.5,2.7,10.8%,2022,te
44,Harrison Bryant (CLE),31,42,239,7.7,30,2,1,1,8,0,0,14,30.7,2.2,0.3%,2022,te
45,Kylen Granson (IND),31,40,302,9.7,32,4,0,1,0,0,0,13,30.2,2.3,0.2%,2022,te
46,Irv Smith Jr. (CIN),25,36,182,7.3,17,0,2,0,0,0,0,8,30.2,3.8,21.7%,2022,te
47,Shane Zylstra (DET),11,15,60,5.5,14,0,4,0,0,0,0,9,30.0,3.3,0.1%,2022,te
48,Jake Ferguson (DAL),19,22,174,9.2,30,4,2,0,0,0,0,11,29.4,2.7,4.2%,2022,te
49,Peyton Hendershot (DAL),11,16,103,9.4,29,2,2,1,2,1,0,12,28.5,2.4,0.2%,2022,te
50,Josh Oliver (MIN),14,25,149,10.6,40,3,2,0,0,0,0,12,26.9,2.2,0.1%,2022,te
51,Adam Trautman (DEN),18,22,207,11.5,22,2,1,0,0,0,0,13,26.7,2.1,0.2%,2022,te
52,O.J. Howard (LV),10,23,145,14.5,26,4,2,0,0,0,0,11,26.5,2.4,0.2%,2022,te
53,Jonnu Smith (ATL),27,38,245,9.1,53,6,0,1,5,0,0,12,25.0,2.1,0.8%,2022,te
54,Durham Smythe (MIA),15,20,129,8.6,26,1,1,2,1,1,0,13,25.0,1.9,0.3%,2022,te
55,Connor Heyward (PIT),12,17,151,12.6,45,4,1,2,27,0,0,15,23.8,1.6,0.2%,2022,te
56,Teagan Quitoriano (HOU),7,14,113,16.1,52,5,2,0,0,0,0,7,23.3,3.3,0.1%,2022,te
57,Eric Saubert (MIA),15,24,148,9.9,25,3,1,0,0,0,0,14,20.8,1.5,0.2%,2022,te
58,Jody Fortson (KC),9,13,108,12.0,40,4,2,0,0,0,1,10,20.8,2.1,0.2%,2022,te
59,Marcedes Lewis (FA),6,7,66,11.0,31,2,2,0,0,0,0,6,20.6,3.4,0.0%,2022,te
60,Johnny Mundt (MIN),19,21,140,7.4,17,0,1,0,0,0,0,13,20.0,1.5,0.1%,2022,te
61,Mitchell Wilcox (FA),17,18,139,8.2,19,0,1,0,0,0,0,9,19.9,2.2,0.0%,2022,te
62,Eric Tomlinson (FA),9,13,79,8.8,18,0,2,0,0,0,0,9,19.9,2.2,0.0%,2022,te
63,Ian Thomas (CAR),21,30,197,9.4,50,4,0,0,0,0,0,14,19.7,1.4,0.1%,2022,te
64,Donald Parham Jr. (LAC),10,12,130,13.0,24,2,1,0,0,0,0,6,19.0,3.2,0.3%,2022,te
65,Cameron Brate (FA),20,38,174,8.7,21,1,0,0,0,0,0,9,17.4,1.9,1.1%,2022,te
66,James Mitchell (DET),11,11,113,10.3,22,2,1,0,0,0,0,8,17.3,2.2,0.1%,2022,te
67,John Bates (WAS),14,22,108,7.7,20,1,1,0,0,0,0,10,16.8,1.7,0.1%,2022,te
68,Ross Dwelley (SF),3,5,105,35.0,56,6,1,0,0,0,0,5,16.5,3.3,0.1%,2022,te
69,Albert Okwuegbunam (DEN),10,18,95,9.5,25,1,1,0,0,0,0,6,15.5,2.6,0.6%,2022,te
70,Ko Kieft (TB),7,10,80,11.4,19,0,1,0,0,0,0,14,14.0,1.0,0.1%,2022,te
71,Dan Arnold (PHI),9,13,135,15.0,26,3,0,0,0,0,0,11,13.5,1.2,0.1%,2022,te
72,Tanner Hudson (CIN),10,15,132,13.2,27,1,0,0,0,0,0,6,13.2,2.2,0.0%,2022,te
73,Zach Gentry (PIT),19,23,132,6.9,32,3,0,0,0,0,0,14,13.2,0.9,0.1%,2022,te
74,Brevin Jordan (HOU),14,28,128,9.1,20,2,0,0,0,0,0,9,12.8,1.4,0.1%,2022,te
75,Chris Myarick (NYG),7,8,65,9.3,23,1,1,0,0,0,0,10,12.5,1.3,0.0%,2022,te
76,Quintin Morris (BUF),8,11,84,10.5,26,1,1,0,0,0,1,9,12.4,1.4,0.1%,2022,te
77,Jack Stoll (PHI),11,14,123,11.2,26,2,0,0,0,0,0,10,12.3,1.2,0.1%,2022,te
78,Geoff Swaim (FA),12,16,58,4.8,13,0,1,0,0,0,0,12,11.8,1.0,0.0%,2022,te
79,Pharaoh Brown (IND),12,20,117,9.8,30,2,0,0,0,0,0,9,11.7,1.3,0.0%,2022,te
80,Josiah Deguara (GB),13,15,114,8.8,25,1,0,0,0,0,0,9,11.4,1.3,0.1%,2022,te
81,Brycen Hopkins (LAR),7,11,109,15.6,22,2,0,0,0,0,0,7,10.9,1.6,0.1%,2022,te
82,Giovanni Ricci (CAR),8,9,100,12.5,32,2,0,0,0,0,0,11,10.0,0.9,0.0%,2022,te
83,Anthony Firkser (NE),9,13,100,11.1,22,1,0,0,0,0,0,8,10.0,1.3,0.0%,2022,te
